name,english
F31A09,I think you want to spend the end of your life being talked about and have a thousand rumors circulating behind your back.
F31A10,What's with this attitude?
F31A11,"Does God like it that I, the poor wretch, get into trouble and tremble from morning to night?"
F31S01,Are you a villager?
M01H01,"Qarun asked me, ""Is mom okay?"""
M01N01,Life tells dreams.
M01N02,I felt that I needed to achieve a linguistic independence.
M01W01,Is he/she serious?
M02A01,"I’m very sorry, but I know myself how my health condition is, and whenever I need to rest, I do so."
M02A02,"Remember, I can change a lot of things with a single report I send to the center. So it's better for those people to think carefully because I don't have the slightest tolerance."
M02A03,"My head hurts again, I don't have the patience."
M02A04,We want work from them; why should we care about their character or what kind of person they are?
M02A05,I needed these notebooks so that I could find some items and point them out.
M02A06,Why is it
M02A07,"Don't mess with Jedi technique, or it will crush your brain."
M02A08,"No, no, no, leave me alone, swearing is a sin!"
M02A09,"Go, woman, go, leave me alone. I'm not feeling well; I want to lie down and rest."
M02A10,"Have you lost your mind, woman? That musician guy says a lot of things, what does it have to do with me?"
M02A11,"You say it again, let him see."
M02A12,Close the mouth.
M02A13,"Are you mocking me or yourself? Are you serious? This girl isn't as gullible as you think she is. It's true that she's not my own daughter and her father isn't someone insignificant to me, but since she's grown up under my care, there's no way I'll give her to just anyone."
M02A14,"Wait, let me see what he has. What does he have? Where is his land and property? How much cash does he have? Tell me, let me see."
M02A15,"A lot of talk, really. Just watch, and now it's come to this that I should give my adopted daughter to a musician's apprentice. Even if the musician's apprentice were decent, I wouldn't have said anything. He's a minstrel."
M02A16,Doesn't it have a handle?
M02A17,"Go away, may God send your sustenance elsewhere, go away my dear, go away."
M02A18,"That guy is a tobacco seller, and everyone knows him. He has everything. But what does this one have, huh? Well done, Hassan Agha! What a gem you picked for us."
M02A19,"Shame is a good thing, or a man who was pure Safra and Zerda, and I was Joosha."
M02A20,"Diyan, don't fight, go to the room, go to him."
M02A21,"Well, what about people's sarcastic remarks then? They'll think this child is my own daughter."
M02A22,"Dear father, no, my dear, it’s not advisable for anyone to find out about this matter for now, Mr..."
M02A23,Had you sent me here for Molu?
M02A24,"Now leave me alone, why turn it off, go."
M02A25,That innocent child who went mad and left to pursue his own way.
M02A26,"Very well, let's say that's how it is. After 19-20 years, what do you want to do, huh? Come on, tell me."
M02A27,Isn't this Qanbar the coachman? Is he blind? Didn't he go to the coach house this morning and see the corpse? Then why didn't he come to inform us?
M02A28,Why did you want to make a poor girl like me move?
M02H01,"Hello, hello my lovely and good girl, come here, let me see you."
M02H02,"Your mother is joking, Atou dear, don't be upset."
M02H03,"Please go ahead, for God's sake, please go ahead, welcome, please, you're welcome."
M02H04,"Ah, I understood, I got the whole point in the end."
M02N01,I want to tell them to keep a close eye on things.
M02N02,"I'm still not fully convinced, but I think there's something fishy going on."
M02N03,"Don't be afraid, it's me. I'm not someone who causes trouble and lets them do whatever they want."
M02N04,"The day after tomorrow, everything will become clear."
M02N05,I haven't checked all the notebooks yet.
M02N06,Tell Ayub not to leave without letting me know so he can see me before I go.
M02N07,"You go do the household shopping, and when you return, pick me up so we can go home."
M02N08,The bullet they took out of my body is now with the chief of security.
M02N09,We need to have evidence of something or a witness who has seen everything.
M02N10,"If it’s their doing, at least for now, they didn’t leave any trace of rebellion."
M02N11,You can join our conversation.
M02N12,"Okay, fine, let me go see what it's saying."
M02N13,What hardships they endured during this time.
M02N14,Their life during this time was between existence and hope.
M02N15,"Unfortunately, until showing the X-ray, I cannot confidently say that there is no risk to it."
M02N16,"This law, which appeared oppressive to you and you sought to amend several times, now seems entirely humane to us and will no longer cause suffering, injustice, or oppression for anyone."
M02N17,This information is based on documents and evidence that I have placed all in this black bag.
M02N18,"On the other hand, I think, how is it possible for someone who hasn't lost their strong sense of discernment to forget their father so quickly?"
M02N19,What is certain is that this boy has not lost his sense of discernment and judgment.
M02S01,"Honestly, I was asleep until today. Now that I’m awake, I won’t let this child have a hard time anymore."
M02S02,I wish I hadn't rejected that and wasn't going through so much trouble.
M03A01,"Your input in Persian appears unclear or potentially contains errors, making its precise translation difficult. Could you provide the exact intended text for me?"
M03A02,Falling outside gently
M03A03,I have no other way.
M03A04,I fell to Shong.
M03A05,"Next time, I'll throw it in your face."
M03A06,"This word seems to be incomplete or possibly a typo. If corrected, it might translate to something meaningful in English. Could you please check the text? "
M03A07,Don't go without tasting it.
M03A08,"I don't even have kids, ma'am. I don't have three wives. Damn this cursed day."
M03A09,"That's what I said, it's up to you."
M03A10,His/her desire
M03A11,"No, that's enough. If they tell me I'm fired, my check won't go through either."
M03A12,"If you don't believe it, go ask him yourself and see who's been paying for the household all these years."
M03A13,But do you know what's interesting for me right now?
M03A14,Don't be happy.
M03A15,The money that was in my rooms was mine anyway.
M03A16,"""I helped them escape, how much I gave."""
M03A17,What took you so long? Hurry up already!
M03A18,"Hey Dilsi, where did you disappear to? Come on already!"
M03A19,"This is my room, I will open the door myself, go to the other side."
M03A20,He didn't even let a set stay on me.
M03A21,No more bread.
M03A22,"Jason Compson, don't make ears butter."
M03A23,Do you want it or not?
M03A24,"Very well, if we sit down, will my problem be solved? Go ahead, sit down."
M03A25,"You're just wasting time, Sheriff."
M03A26,"If you were aware of your duty, you should have gone after them by now."
M03A27,"They dragged me into the woods, then went after Mr. Arlo. Through deception, they hacked my account book, took it, and escaped."
M03A28,"The way you're saying it, it turns out it was me who went and broke the window of my room, then I went for that metal box, broke its lock, took whatever was inside, and ran away. What a ridiculous idea."
M03A29,"Look, sheriff, if you keep dawdling like this, we won't catch up to them in a month."
M03A30,"They stole my money. I know who stole it, and I know where they are right now. I've come to you because you're the legal authority."
M03A31,"Just know that if you slack off in this matter, I'll file a complaint against you."
M03A32,"From the heart transplant center's database to the medical and administrative staff of the hospital, they all keep passing me around."
M03A33,"It seems like they don't care at all about what I say. The more I tell them, the more they pretend not to understand. They look at me as if I've gone crazy."
M03A34,It's taking over my entire being; it's imposing itself on me.
M03A35,"An all-out war, doctor, nothing else matters anymore."
M03A36,Each sentence was accompanied by the rhythmic sound of a beating heart.
M03A37,Wants himself/herself.
M03A38,"He's looking for things that are related to him, nothing to do with me. He takes me to places I don't even know where they are. I make plans with the kids to take them to volleyball, and it turns out to be sitting volleyball. There, everyone gives sideways looks, thinking we've come to mock them because of their disabilities."
